Chemical Name,SMILES,Radical Name,Enthalpy,Activation Energy,k_value,Temperature,Bond Dissociation Energy,Chemical Group,Reaction Type/Pathway,PH,No,Resource:,smiles_valid,HOMO_predicted,LUMO_predicted,HOMO_LUMO_gap_predicted
Piperidine,C1CCNCC1,tert-RO2*,,,21.0,303.0,,,,,,Journal Tables 6 and 7,True,-6.399647235870361,1.15363609790802,7.553283333778381
Pyrrolidine,C1CCNC1,tert-RO2*,,,380.0,303.0,,,,,,Journal Tables 6 and 7,True,-6.454522609710693,1.8534938097000122,8.308016419410706
"alpha-Tetralin hydroperoxide, deuterated (OOD)",[2H]OOC1CCCc2ccccc21,tert-RO2*,,,0.5,190.0,,,,,,Journal Tables 6 and 7,True,-6.053426742553711,-0.07819822430610657,5.975228518247604
"2,3,5,6-Tetramethylphenol",Cc1cc(C)c(C)c(O)c1C,tert-RO2*,,,69000.0,297.0,,,,,,Journal Tables 6 and 7,True,-5.535811424255371,0.4681470990180969,6.003958523273468
alpha-Tocopherol,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,tert-RO2*,,,2600000.0,297.0,,,,,,Journal Tables 6 and 7,True,-5.149246692657471,0.08438126742839813,5.233627960085869
gamma-Tocopherol,Cc1cc(O)c(C)c2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,tert-RO2*,,,700000.0,297.0,,,,,,Journal Tables 6 and 7,True,-5.460433483123779,0.3900592625141144,5.850492745637894
delta-Tocopherol,Cc1cc(O)cc2c1OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,tert-RO2*,,,330000.0,297.0,,,,,,Journal Tables 6 and 7,True,-5.551511287689209,0.30757179856300354,5.8590830862522125
Triethylamine,CCN(CC)CC,tert-RO2*,,,23.0,303.0,,,,,,Journal Tables 6 and 7,True,-5.883360385894775,2.474022150039673,8.357382535934448
Triphenylmethyl hydroperoxide,OOC(c1ccccc1)(c1ccccc1)c1ccccc1,tert-RO2*,,,700.0,294.0,,,,,,Journal Tables 6 and 7,True,-6.087307453155518,-0.2519640326499939,5.835343420505524
"3,7-Dioctylphenothiazine",CCCCCCCCc1cc2c(cc1CCCCCCCC)Sc1ccccc1N2,sec-RO2*,,,21000000.0,298.0,,,,,,Journal Tables 6 and 7,True,-4.76580286026001,-0.6676412224769592,4.0981616377830505
Phenothiazine,c1ccc2c(c1)Nc1ccccc1S2,sec-RO2*,,,3400000.0,298.0,,,,,,Journal Tables 6 and 7,True,-4.9174323081970215,-0.5425549745559692,4.374877333641052
3-tert-Butyl-4-hydroxyanisole,COc1ccc(O)c(C(C)(C)C)c1,sec-RO2*,,,3400000.0,298.0,,,,,,Journal Tables 6 and 7,True,-5.413139820098877,0.17726542055606842,5.590405240654945
"2,6-Di-tert-butyl-4-methylphenol",Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,sec-RO2*,,,10000.0,298.0,,,,,,Journal Tables 6 and 7,True,-5.58491849899292,0.044830840080976486,5.629749339073896
Diphenylamine,c1ccc(Nc2ccccc2)cc1,sec-RO2*,,,3000000.0,298.0,,,,,,Journal Tables 6 and 7,True,-5.04032564163208,0.006143268197774887,5.046468909829855
"N,N'-Diphenyl-p-phenylenediamine",c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1,sec-RO2*,,,40000000.0,298.0,,,,,,Journal Tables 6 and 7,True,-4.886589527130127,-0.04270864650607109,4.843880880624056
alpha-Tocopherol,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,sec-RO2*,,,7900000.0,298.0,,,,,,Journal Tables 6 and 7,True,-5.149246692657471,0.08438095450401306,5.233627647161484
4-tert-Butyl-N-(4-tert-butylphenyl)-1-naphthylamine-N-oxyl,CC(C)(C)c1ccc(N([O])c2ccc3cc(C(C)(C)C)ccc3c2)cc1,tert-RO2*,,,1400.0,253.0,,,,,,Journal Tables 6 and 7,True,-5.4213738441467285,-0.5848550796508789,4.83651876449585
N-(4-tert-Butylphenyl)-1-naphthylamine-N-oxyl,CC(C)(C)c1ccc(N([O])c2cccc3ccccc23)cc1,tert-RO2*,,,3400.0,253.0,,,,,,Journal Tables 6 and 7,True,-5.5854878425598145,-0.709529459476471,4.8759583830833435
"3,8-Di-tert-butyl-N-(4-tert-butylphenyl)-1-naphthylamine-N-oxyl",CC(C)(C)c1ccc(N([O])c2cc3cccc(C(C)(C)C)c3cc2C(C)(C)C)cc1,tert-RO2*,,,3300.0,253.0,,,,,,Journal Tables 6 and 7,True,-5.413449287414551,-0.6400242447853088,4.773425042629242
alpha-Tocopherol,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2,RO2*,,,14000000.0,298.0,,,,,,Journal Tables 6 and 7,True,-5.149246692657471,0.08438095450401306,5.233627647161484
"5,10,15,20-Tetrakis(4-methylphenyl)porphinatozinc(II)",CC1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C([N-]5)C(=C6C=CC2=N6)C7=CC=C(C=C7)C)C8=CC=C(C=C8)C)C=C4)C9=CC=C(C=C9)C)[N-]3.[Zn+2],RO2*,,,1000000000.0,298.0,,,,,,Journal Tables 6 and 7,True,-4.883007526397705,-2.8518970012664795,2.0311105251312256
"5,10,15,20-Tetrakis(4-methylphenyl)porphinatozinc(II) pyridine complex",CC1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C([N-]5)C(=C6C=CC2=N6)C7=CC=C(C=C7)C)C8=CC=C(C=C8)C)C=C4)C9=CC=C(C=C9)C)[N-]3.[Zn+2].n1ccccc1,RO2*,,,26000000.0,298.0,,,,,,Journal Tables 6 and 7,True,-4.887433052062988,-2.856477737426758,2.0309553146362305
Aniline,Nc1ccccc1,RO2*,,,50000.0,298.0,,,,,,Journal Tables 6 and 7,True,-5.415777683258057,0.6863420009613037,6.10211968421936
4-Methoxyphenol,COc1ccc(O)cc1,RO2*,,,200000.0,298.0,,,,,,Journal Tables 6 and 7,True,-5.547805309295654,0.3980102837085724,5.945815593004227
Arachidonic acid,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,sec-RO2*,,,1500000.0,298.0,,,,,,Journal Tables 6 and 7,True,-5.389090061187744,0.19662337005138397,5.585713431239128
"2,2'-Azinobis(3-ethylbenzothiazoline-6-sulfonate ion)",CCn1/c(=N\N=c2\sc3cc(S(=O)(=O)[O-])ccc3n2CC)sc2cc(S(=O)(=O)[O-])ccc21,sec-RO2*,,,500000000.0,298.0,,,,,,Journal Tables 6 and 7,True,-5.530018329620361,-2.4644384384155273,3.065579891204834
Dimethyl sulfide,CSC,sec-RO2*,,,6000000.0,298.0,,,,,,Journal Tables 6 and 7,True,-6.58886194229126,0.19788864254951477,6.7867505848407745
Linoleic acid,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,sec-RO2*,,,800000.0,298.0,,,,,,Journal Tables 6 and 7,True,-5.507608890533447,0.5880709290504456,6.095679819583893
Oleic acid,CCCCCCCC/C=C\CCCCCCCC(=O)O,sec-RO2*,,,300000.0,298.0,,,,,,Journal Tables 6 and 7,True,-5.797889709472656,0.41499289870262146,6.212882608175278
"N,N,N',N'-Tetramethyl-p-phenylenediamine",CN(C)c1ccc(N(C)C)cc1,tert-RO2*,,20.0,4800.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.144876956939697,0.2757175862789154,5.420594543218613
"3,5-Di-tert-butyl-4-hydroxybenzaldehyde",CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O,tert-RO2*,,3.3,690.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.986979961395264,-1.2065800428390503,4.780399918556213
"3,5-Di-tert-butyl-4-hydroxybenzoic acid",CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O,tert-RO2*,,4.2,510.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.91719913482666,-0.941586971282959,4.975612163543701
"O-d-2,6-Di-tert-butyl-4-methoxyphenol",[2H]Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1OC,tert-RO2*,,2.1,1400.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.653260231018066,-0.07063400745391846,5.582626223564148
"O-d-2,6-Di-tert-butyl-4-methylphenol",[2H]Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1C,tert-RO2*,,5.9,460.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.719302654266357,-0.06348089873790741,5.65582175552845
"2,6-Di-tert-butylphenol",CC(C)(C)c1cccc(C(C)(C)C)c1O,tert-RO2*,,4.2,1600.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.668120384216309,-0.23425592482089996,5.433864459395409
"O-d-2,6-Di-tert-butylphenol",[2H]Oc1cccc(C(C)(C)C)c1C(C)(C)C,tert-RO2*,,5.0,99.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.707584381103516,-0.30722343921661377,5.400360941886902
Diphenylphosphine,c1ccc(Pc2ccccc2)cc1,tert-RO2*,,10.5,180.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.833553314208984,-0.6330423951148987,5.200510919094086
"2-Methoxy-1,3,2-dioxaphospholane",COP1OCCO1,tert-RO2*,,19.0,11.0,200.0,,,,,,Journal Tables 6 and 7,True,-7.131849765777588,1.9587547779083252,9.090604543685913
Methoxydiphenylphosphine,COP(c1ccccc1)c1ccccc1,tert-RO2*,,5.4,190.0,200.0,,,,,,Journal Tables 6 and 7,True,-6.168915271759033,-0.2631138861179352,5.905801385641098
N-Methylaniline,CNc1ccccc1,tert-RO2*,,10.5,570.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.4120192527771,0.6414464116096497,6.053465664386749
Methyldiphenylphosphine,CP(c1ccccc1)c1ccccc1,tert-RO2*,,6.3,2800.0,200.0,,,,,,Journal Tables 6 and 7,True,-6.097506999969482,-0.002552393823862076,6.09495460614562
2-Naphthalenethiol,Sc1ccc2ccccc2c1,tert-RO2*,,6.3,1400.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.983951091766357,-0.9899021983146667,4.994048893451691
1-Naphthylamine,Nc1cccc2ccccc12,tert-RO2*,,4.2,1300.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.335491180419922,-0.14620672166347504,5.189284458756447
1-Naphthylamine-N-d2,[2H]N([2H])c1cccc2ccccc12,tert-RO2*,,4.2,80.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.592899322509766,-0.4980987012386322,5.094800621271133
2-Naphthylamine,Nc1ccc2ccccc2c1,tert-RO2*,,9.6,310.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.086105823516846,-0.4508858323097229,4.635219991207123
1-Naphthol,Oc1cccc2ccccc12,tert-RO2*,,7.1,35000.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.9294962882995605,-0.3881395161151886,5.541356772184372
1-Naphthol-O-d,[2H]Oc1cccc2ccccc12,tert-RO2*,,11.3,2800.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.836355686187744,-0.46554678678512573,5.370808899402618
2-Naphthol,Oc1ccc2ccccc2c1,tert-RO2*,,10.8,3800.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.694347858428955,-0.6924675703048706,5.0018802881240845
Phenol,Oc1ccccc1,tert-RO2*,,21.8,32.0,200.0,,,,,,Journal Tables 6 and 7,True,-6.048270225524902,0.22346003353595734,6.27173025906086
N-Phenyl-1-naphthylamine,c1ccc(Nc2cccc3ccccc23)cc1,tert-RO2*,,4.2,10000.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.158389568328857,-0.4157962203025818,4.742593348026276
N-Phenyl-1-naphthylamine-N-d1,[2H]N(c1ccccc1)c1cccc2ccccc12,tert-RO2*,,2.9,1100.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.476988315582275,-0.5117479562759399,4.9652403593063354
Propionaldehyde,CCC=O,tert-RO2*,,28.0,0.06,200.0,,,,,,Journal Tables 6 and 7,True,-7.200089931488037,-0.6229752898216248,6.577114641666412
alpha-Tetralin hydroperoxide,OOC1CCCc2ccccc21,tert-RO2*,,18.8,12.0,200.0,,,,,,Journal Tables 6 and 7,True,-6.22585916519165,-0.3051421344280243,5.920717030763626
Thiophenol,Sc1ccccc1,tert-RO2*,,4.6,2000.0,200.0,,,,,,Journal Tables 6 and 7,True,-6.394001483917236,-0.25205814838409424,6.141943335533142
Triallyl phosphite,C=CCOP(OCC=C)OCC=C,tert-RO2*,,15.5,45.0,200.0,,,,,,Journal Tables 6 and 7,True,-6.289002418518066,0.2845844030380249,6.573586821556091
"2,4,6-Tri-tert-butylphenol",CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,tert-RO2*,,2.1,4500.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.53245210647583,-0.00046876445412635803,5.531983342021704
Tri(tert-butyl) phosphite,CC(C)(C)OP(OC(C)(C)C)OC(C)(C)C,tert-RO2*,,23.0,0.51,200.0,,,,,,Journal Tables 6 and 7,True,-6.797682285308838,1.8250077962875366,8.622690081596375
Tri(4-chlorophenyl)phosphine,Clc1ccc(P(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1,tert-RO2*,,17.0,230.0,200.0,,,,,,Journal Tables 6 and 7,True,-6.166046619415283,-1.117948055267334,5.048098564147949
Triethyl phosphite,CCOP(OCC)OCC,tert-RO2*,,14.0,22.0,200.0,,,,,,Journal Tables 6 and 7,True,-6.864501953125,1.400609016418457,8.265110969543457
Tri(4-fluorophenyl)phosphine,Fc1ccc(P(c2ccc(F)cc2)c2ccc(F)cc2)cc1,tert-RO2*,,13.0,16.0,200.0,,,,,,Journal Tables 6 and 7,True,-6.033584117889404,-0.9010686278343201,5.132515490055084
Triisopropyl phosphite,CC(C)OP(OC(C)C)OC(C)C,tert-RO2*,,18.0,32.0,200.0,,,,,,Journal Tables 6 and 7,True,-6.796408176422119,1.901030421257019,8.697438597679138
Tri(4-methoxyphenyl)phosphine,COc1ccc(P(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1,tert-RO2*,,13.0,320.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.555416584014893,-0.4078158140182495,5.147600769996643
Tri(4-methylphenyl)phosphine,Cc1ccc(P(c2ccc(C)cc2)c2ccc(C)cc2)cc1,tert-RO2*,,16.0,130.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.826205253601074,-0.4379563629627228,5.388248890638351
Trimethyl phosphite,COP(OC)OC,tert-RO2*,,16.0,33.0,200.0,,,,,,Journal Tables 6 and 7,True,-7.033313274383545,1.8235214948654175,8.856834769248962
Triphenylphosphine,c1ccc(P(c2ccccc2)c2ccccc2)cc1,tert-RO2*,,12.5,430.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.824090480804443,-0.5485630035400391,5.275527477264404
Triphenyl phosphite,c1ccc(OP(Oc2ccccc2)Oc2ccccc2)cc1,tert-RO2*,,20.0,120.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.67726469039917,-0.36446917057037354,5.312795519828796
2-Naphthol-O-d,[2H]Oc1ccc2ccccc2c1,tert-RO2*,,16.0,210.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.708080768585205,-0.6414549350738525,5.0666258335113525
4-tert-Butyl-N-(4-tert-butylphenyl)-1-naphthylamine,CC(C)(C)c1ccc(Nc2ccc3cc(C(C)(C)C)ccc3c2)cc1,tert-RO2*,,8.3,12000.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.122799873352051,-0.5008153915405273,4.621984481811523
N-tert-Butyl-2-naphthylamine,CC(C)(C)Nc1ccc2ccccc2c1,tert-RO2*,,7.2,250.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.198898792266846,-0.5072441101074219,4.691654682159424
N-tert-Butyl-N-hydroxy-2-naphthylamine,CC(C)(C)N(O)c1ccc2ccccc2c1,tert-RO2*,,4.6,17000.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.5821661949157715,-0.6572349071502686,4.924931287765503
N-(4-tert-Butylphenyl)-1-naphthylamine,CC(C)(C)c1ccc(Nc2cccc3ccccc23)cc1,tert-RO2*,,14.6,8500.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.004068374633789,-0.407843679189682,4.596224695444107
"3,8-Di-tert-butyl-N-(4-tert-butylphenyl)-1-naphthylamine",CC(C)(C)c1ccc(Nc2cc3cccc(C(C)(C)C)c3cc2C(C)(C)C)cc1,tert-RO2*,,13.9,12000.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.0427398681640625,-0.6273719072341919,4.415367960929871
"3,8-Di-tert-butyl-N-phenyl-1-naphthylamine",CC(C)(C)c1cc2cccc(Nc3ccccc3)c2cc1C(C)(C)C,tert-RO2*,,11.1,23000.0,200.0,,,,,,Journal Tables 6 and 7,True,-4.929991722106934,-0.8289076685905457,4.101084053516388
Diphenylamine,c1ccc(Nc2ccccc2)cc1,tert-RO2*,,6.5,920.0,200.0,,,,,,Journal Tables 6 and 7,True,-5.04032564163208,0.006143227219581604,5.046468868851662
N-Phenyl-2-naphthylamine,c1ccc(Nc2ccc3ccccc3c2)cc1,tert-RO2*,,9.5,790.0,200.0,,,,,,Journal Tables 6 and 7,True,-4.942945957183838,-0.5914635062217712,4.351482450962067
C6H5NH2,Nc1ccccc1,HO2*,-$0.80,19.5,570000.0,400.0,,Amine,Electron Transfer,,,4.2 Table,True,-5.415777683258057,0.6863418221473694,6.102119505405426
C6H5NH2,Nc1ccccc1,sec-RO2*,$2.70,21.2,170000.0,400.0,,Amine,Electron Transfer,,,4.2 Table,True,-5.415777683258057,0.6863417029380798,6.1021193861961365
C6H5NH2,Nc1ccccc1,tert-RO2*,$9.60,24.6,120000.0,400.0,,Amine,Electron Transfer,,,4.2 Table,True,-5.415777683258057,0.6863417029380798,6.1021193861961365
C6H5(CH3)NH,CNc1ccccc1,HO2*,-$2.90,18.5,380000.0,400.0,,Amine,Electron Transfer,,,4.2 Table,True,-5.4120192527771,0.6414462924003601,6.05346554517746
C6H5(CH3)NH,CNc1ccccc1,sec-RO2*,$0.60,20.1,240000.0,400.0,,Amine,Electron Transfer,,,4.2 Table,True,-5.4120192527771,0.6414462924003601,6.05346554517746
C6H5(CH3)NH,CNc1ccccc1,tert-RO2*,$7.50,23.5,85000.0,400.0,,Amine,Electron Transfer,,,4.2 Table,True,-5.4120192527771,0.6414462924003601,6.05346554517746
(CH3)2NH,CNC,HO2*,$13.80,26.8,32000.0,400.0,,Amine,Electron Transfer,,,4.2 Table,True,-6.4149394035339355,1.1896883249282837,7.604627728462219
(CH3)2NH,CNC,sec-RO2*,$17.30,28.6,18000.0,400.0,,Amine,Electron Transfer,,,4.2 Table,True,-6.4149394035339355,1.1896883249282837,7.604627728462219
(CH3)2NH,CNC,tert-RO2*,$24.20,32.4,5900.0,400.0,,Amine,Electron Transfer,,,4.2 Table,True,-6.4149394035339355,1.1896883249282837,7.604627728462219
C6H5NH2,Nc1ccccc1,HO2*,-$0.80,19.5,170000.0,333.0,,Amine,Electron Transfer,,,4.2 Table,True,-5.415777683258057,0.6863417029380798,6.1021193861961365
C6H5NH2,Nc1ccccc1,sec-RO2*,$2.70,21.2,94000.0,333.0,,Amine,Electron Transfer,,,4.2 Table,True,-5.415777683258057,0.6863417029380798,6.1021193861961365
C6H5NH2,Nc1ccccc1,tert-RO2*,$9.60,24.6,28000.0,333.0,,Amine,Electron Transfer,,,4.2 Table,True,-5.415777683258057,0.6863417029380798,6.1021193861961365
C6H5(CH3)NH,CNc1ccccc1,HO2*,-$2.90,18.5,130000.0,333.0,,Amine,Electron Transfer,,,4.2 Table,True,-5.4120192527771,0.6414462924003601,6.05346554517746
C6H5(CH3)NH,CNc1ccccc1,sec-RO2*,$0.60,20.1,70000.0,333.0,,Amine,Electron Transfer,,,4.2 Table,True,-5.4120192527771,0.6414462924003601,6.05346554517746
C6H5(CH3)NH,CNc1ccccc1,tert-RO2*,$7.50,23.5,21000.0,333.0,,Amine,Electron Transfer,,,4.2 Table,True,-5.4120192527771,0.6414462924003601,6.05346554517746
(CH3)2NH,CNC,HO2*,$13.80,26.8,6300.0,333.0,,Amine,Electron Transfer,,,4.2 Table,True,-6.4149394035339355,1.1896883249282837,7.604627728462219
(CH3)2NH,CNC,sec-RO2*,$17.30,28.6,3300.0,333.0,,Amine,Electron Transfer,,,4.2 Table,True,-6.4149394035339355,1.1896883249282837,7.604627728462219
(CH3)2NH,CNC,tert-RO2*,$24.20,32.4,830.0,333.0,,Amine,Electron Transfer,,,4.2 Table,True,-6.4149394035339355,1.1896883249282837,7.604627728462219
CH3(CH2)3CH3,CCCCC,HO2*,$34.30,60.3,0.21,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.845219135284424,0.8316068649291992,7.676826000213623
CH3(CH2)3CH3,CCCCC,sec-RO2*,$37.80,62.2,0.11,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.845219135284424,0.8316068649291992,7.676826000213623
CH3(CH2)3CH3,CCCCC,tert-RO2*,$44.70,65.8,0.02,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.845219135284424,0.8316068649291992,7.676826000213623
(CH3)2CHCH2CH3,CCC(C)C,HO2*,$23.20,54.8,0.25,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.913702964782715,1.6748652458190918,8.588568210601807
(CH3)2CHCH2CH3,CCC(C)C,sec-RO2*,$26.70,56.5,0.14,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.913702964782715,1.6748652458190918,8.588568210601807
(CH3)2CHCH2CH3,CCC(C)C,tert-RO2*,$33.60,60.0,0.04,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.913702964782715,1.6748652458190918,8.588568210601807
C(CH3)4,CC(C)(C)C,HO2*,$49.40,68.3,0.02,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.9551472663879395,2.0478782653808594,9.003025531768799
C(CH3)4,CC(C)(C)C,sec-RO2*,$52.90,70.3,0.01,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.9551472663879395,2.0478782653808594,9.003025531768799
C(CH3)4,CC(C)(C)C,tert-RO2*,$59.80,74.1,0.03,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.9551472663879395,2.0478782653808594,9.003025531768799
cyclo-C5H10,C1CCCC1,HO2*,$26.40,56.4,1.42,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.69976806640625,2.180060386657715,8.879828453063965
cyclo-C5H10,C1CCCC1,sec-RO2*,$29.90,58.1,0.77,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.69976806640625,2.180060386657715,8.879828453063965
cyclo-C5H10,C1CCCC1,tert-RO2*,$36.80,61.6,0.22,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.69976806640625,2.180060386657715,8.879828453063965
cyclo-C6H12,C1CCCCC1,HO2*,$30.60,58.5,0.8,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.795144081115723,2.074735403060913,8.869879484176636
cyclo-C6H12,C1CCCCC1,sec-RO2*,$34.10,60.2,0.44,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.795144081115723,2.074735403060913,8.869879484176636
cyclo-C6H12,C1CCCCC1,tert-RO2*,$41.00,63.8,0.18,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.795144081115723,2.074735403060913,8.869879484176636
cyclo-C6H11CH3,CC1CCCCC1,HO2*,$30.30,53.4,1.22,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.782040596008301,1.3510369062423706,8.133077502250671
cyclo-C6H11CH3,CC1CCCCC1,sec-RO2*,$23.80,55.1,0.67,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.782040596008301,1.3510369062423706,8.133077502250671
cyclo-C6H11CH3,CC1CCCCC1,tert-RO2*,$30.70,58.5,0.25,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.782040596008301,1.3510369062423706,8.133077502250671
CH2=CHCH3,C=CC,HO2*,-$5.80,54.7,0.08,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.78818941116333,0.28455978631973267,7.072749197483063
CH2=CHCH3,C=CC,sec-RO2*,-$2.30,56.2,0.05,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.78818941116333,0.28455978631973267,7.072749197483063
CH2=CHCH3,C=CC,tert-RO2*,$4.60,59.3,0.02,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.78818941116333,0.28455978631973267,7.072749197483063
cis-CH3CH=CHCH3,C/C=C\C,HO2*,-$18.00,49.5,1.0,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.28187894821167,1.1292730569839478,7.411152005195618
cis-CH3CH=CHCH3,C/C=C\C,sec-RO2*,-$14.50,51.0,0.6,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.28187894821167,1.1292730569839478,7.411152005195618
cis-CH3CH=CHCH3,C/C=C\C,tert-RO2*,-$7.60,53.9,0.2,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.28187894821167,1.1292730569839478,7.411152005195618
trans-CH3CH=CHCH3,C/C=C/C,HO2*,-$16.40,50.2,0.8,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.286075115203857,1.1368783712387085,7.422953486442566
trans-CH3CH=CHCH3,C/C=C/C,sec-RO2*,-$12.90,51.6,0.5,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.286075115203857,1.1368783712387085,7.422953486442566
trans-CH3CH=CHCH3,C/C=C/C,tert-RO2*,-$6.00,54.6,0.2,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.286075115203857,1.1368783712387085,7.422953486442566
CH2=CHCH2CH3,C=CCC,HO2*,-$28.90,45.1,1.7,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.803316593170166,0.6652650237083435,7.4685816168785095
CH2=CHCH2CH3,C=CCC,sec-RO2*,-$24.70,46.8,0.9,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.803316593170166,0.6652650237083435,7.4685816168785095
CH2=CHCH2CH3,C=CCC,tert-RO2*,-$17.80,49.6,0.3,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.803316593170166,0.6652650237083435,7.4685816168785095
CH2=CHCH(CH3)2,C=CC(C)C,HO2*,-$33.60,43.2,1.7,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.7399396896362305,0.9060342907905579,7.645973980426788
CH2=CHCH(CH3)2,C=CC(C)C,sec-RO2*,-$30.10,44.6,1.0,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.7399396896362305,0.9060342907905579,7.645973980426788
CH2=CHCH(CH3)2,C=CC(C)C,tert-RO2*,-$23.20,47.4,0.4,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.7399396896362305,0.9060342907905579,7.645973980426788
CH3CH=C(CH3)2,CC=C(C)C,HO2*,-$20.80,48.3,1.6,333.0,,Hydrocarbon,Hydrogen Abstraction,,,2.1 Table,True,-6.522738933563232,0.5483453273773193,7.071084260940552
